OID_,Enclosure,Greeness,Openness,Population,Facilities
494,0.303523,0.101801,0.000186,0.420064535,0.084480989
495,0.213488,0.117551,0.008979,0.490466412,0.052601801
496,0.269547,0.09775,0.001722,0.395717219,0
497,0.293044,0.084803,0.004187,0.383983573,0
498,0.350278,0.116582,0.002045,0.411850983,0
499,0.350276,0.098798,0.008567,0.458492226,0.055768736
500,0.220691,0.107683,0.007677,0.398063948,0.047093016
501,0.319522,0.096457,0.00591,0.405397477,0.016347796
502,0.342187,0.054111,0.001203,0.293341156,0.033073032
503,0.185873,0.139211,0.011954,0.320621883,0.016349426
504,0.203243,0.116656,0.008957,0.447931945,0
505,0.321862,0.146194,0.000242,0.351422705,0.0176552
506,0.172718,0.192349,0.0135,0.519800528,0.029909254
507,0.216366,0.189438,0.003499,0.349075975,0.018984509
508,0.238187,0.082103,0.002975,0.410090936,0.047273004
509,0.322605,0.122564,0.000244,0.36286301,0.026477694
510,0.303771,0.05055,0.006233,0.431211499,0.048655183
511,0.289034,0.139307,0.000018,0.202405397,0.06082125
512,0.306156,0.063638,0.005061,0.249633324,0
513,0.251794,0.105981,0.011551,0.371076562,0.062589981
514,0.213452,0.087877,0.028035,0.433264887,0.015376413
515,0.225258,0.077011,0.021357,0.393663831,0.02712461
516,0.257398,0.1181,0.008443,0.372543268,0
517,0.203073,0.181865,0.000918,0.396890584,0.051448399
518,0.331164,0.100294,0.001629,0.246406571,0.041244175
519,0.254074,0.186836,0.000371,0.337929011,0.060798882
520,0.307272,0.077831,0.007612,0.403344089,0.046882415
521,0.236509,0.139814,0.00003,0.363449692,0.114759842
522,0.254143,0.188761,0.000106,0.298914638,0.154613649
523,0.296213,0.177484,0.00347,0.12173658,0
524,0.233848,0.146168,0.005041,0.258140217,0.003461063
525,0.216102,0.148504,0.002565,0.480786154,0.017096092
526,0.143758,0.167109,0.015876,0.178938105,0.026108893
527,0.251066,0.124452,0.008889,0.390143737,0.01470917
528,0.299465,0.14606,0.005273,0.349369317,0.037830245
529,0.206776,0.220174,0.003267,0.402757407,0.013369767
530,0.237102,0.162271,0.008247,0.396597243,0.006425159
531,0.222095,0.131164,0.015423,0.46435905,0.004207442
532,0.324859,0.092218,0.00351,0.475506013,0.031068729
533,0.310297,0.101283,0.006797,0.518920505,0.047725561
534,0.381977,0.113733,0.000736,0.504840129,0.026618214
535,0.232614,0.149655,0.010007,0.181284834,0
536,0.300608,0.083952,0.001834,0.422117923,0.053862189
537,0.326301,0.103712,0.001116,0.508066882,0.031111157
538,0.287202,0.056829,0.002592,0.351422705,0.029987005
539,0.296221,0.071443,0.00939,0.557054855,0.094599385
540,0.266147,0.110927,0.006932,0.384276914,0.084823739
541,0.241515,0.160695,0.005233,0.399237313,0.056352126
542,0.331572,0.141772,0.002736,0.266353769,0.01887854
543,0.245466,0.110803,0.003299,0.311821649,0
544,0.240712,0.135374,0.002793,0.253446759,0.01721813
545,0.248391,0.131997,0.000778,0.244646524,0.046838871
546,0.237454,0.193907,0.000013,0.245819889,0.041681924
547,0.196421,0.157619,0.016278,0.514520387,0
548,0.237736,0.172925,0.000731,0.213552361,0.040467939
549,0.279832,0.087778,0.002898,0.396303901,0.09848766
550,0.274201,0.112463,0.004279,0.4112643,0.063640299
551,0.278817,0.074474,0.000299,0.327955412,0.07650331
552,0.232509,0.076263,0.011168,0.561161631,0.035209981
553,0.273718,0.049256,0.002444,0.401877383,0.020161089
554,0.245576,0.127402,0.002486,0.456145497,0.181368649
555,0.265614,0.112217,0.000077,0.420064535,0.032257082
556,0.255499,0.117534,0.002919,0.469932532,0.009081275
557,0.251496,0.106764,0.000835,0.43913171,0.029633563
558,0.319822,0.071165,0.002417,0.516867116,0.007194797
559,0.289756,0.053307,0.012568,0.500146671,0
560,0.269272,0.088674,0.000117,0.268700499,0.0286094
561,0.3152,0.054382,0.000593,0.506013494,0.015455851
562,0.307704,0.111216,0.001735,0.508946905,0.043936381
563,0.267872,0.077802,0.00348,0.503080082,0
564,0.254534,0.151385,0.003216,0.406570842,0.041050533
565,0.30656,0.234897,0,0.323261954,0.067622415
566,0.361387,0.022478,0,0.386330302,0.039968593
567,0.299563,0.066681,0.003598,0.398063948,0
568,0.36493,0.005566,0,0.402464066,0
569,0.280456,0.08361,0.020362,0.460545615,0.017082765
570,0.511346,0.03514,0,0.595775887,0.092642858
571,0.288616,0.074419,0.00657,0.335875623,0
572,0.280628,0.04749,0.008182,0.432971546,0
573,0.366992,0.038231,0.003624,0.45673218,0
574,0.228295,0.131883,0.010647,0.42886477,0.018465945
575,0.312068,0.100512,0.004511,0.413904371,0.003162318
576,0.220838,0.131651,0.023067,0.446465239,0.019327684
577,0.305026,0.160709,0.000706,0.339395717,0.060500043
578,0.293193,0.100877,0.000831,0.420651217,0.006109677
579,0.288973,0.039328,0,0.368729833,0
580,0.339906,0.071349,0.007964,0.317395131,0.028665741
581,0.353135,0.146067,0.000299,0.369316515,0.036277189
582,0.283417,0.083155,0.005071,0.443825169,0
583,0.273008,0.134827,0.001572,0.42387797,0
584,0.259804,0.131203,0.002997,0.460252273,0.006607827
585,0.220363,0.12762,0.001966,0.412731006,0.02435757
586,0.276757,0.071587,0.006721,0.317101789,0.114918731
587,0.28001,0.070062,0.002005,0.450572015,0.050834583
588,0.256221,0.128438,0.002596,0.424171311,0.006773994
589,0.256765,0.097894,0.005119,0.43649164,0
590,0.257476,0.099511,0.009851,0.448518627,0
591,0.280318,0.092959,0.005843,0.356702845,0.118861788
592,0.283754,0.068505,0.009754,0.404224113,0.035720792
593,0.276785,0.097039,0.013758,0.443238486,0.018992935
594,0.194226,0.153905,0.008817,0.411850983,0
595,0.170567,0.160221,0.0153,0.336755647,0
596,0.242278,0.069145,0.021627,0.417717806,0.047919409
597,0.231665,0.084991,0.009317,0.435024934,0.033964004
598,0.291067,0.125056,0.00193,0.325902024,0.006187553
599,0.281928,0.090428,0.020018,0.479906131,0.011255134
600,0.24027,0.114947,0.015373,0.361982986,0.011205744
601,0.276204,0.077441,0.010001,0.350542681,0.030992838
602,0.39187,0.114211,0.003894,0.211205632,0
603,0.262615,0.102318,0.005403,0.34262247,0
604,0.310284,0.074758,0.00578,0.242006454,0.00493213
605,0.205519,0.165195,0.006893,0.384863596,0
606,0.273701,0.042259,0.005804,0.199471986,0.006676677
607,0.19783,0.141967,0.006477,0.386623643,0.014292985
608,0.358621,0.080805,0.015717,0.273100616,0.043992327
609,0.20322,0.219252,0.00584,0.415371077,0.100520863
610,0.364003,0.034755,0.00147,0.281020827,0.02770375
611,0.28866,0.114046,0.000506,0.338515694,0.023100517
612,0.291085,0.091341,0.003745,0.393077149,0.013125279
613,0.27197,0.098856,0.010544,0.18011147,0.001953398
614,0.194615,0.133159,0.012603,0.316515107,0.000903473
615,0.233267,0.074084,0.004397,0.376943385,0.039218607
616,0.286692,0.103133,0.004265,0.207392197,0.000616431
617,0.218631,0.20262,0.002283,0.382516867,0.026968137
618,0.16151,0.207666,0.016878,0.354356116,0.07432663
619,0.272346,0.083265,0.019609,0.28688765,0.041762246
620,0.316992,0.033481,0.021231,0.336462306,0.008629255
621,0.229716,0.134009,0.019141,0.158697565,0.008607059
622,0.333726,0.034813,0.013815,0.305954825,0.028044716
623,0.267584,0.077569,0.02033,0.387797008,0
624,0.358345,0.010023,0.013168,0.378996773,0.030082056
625,0.377519,0.026661,0.026057,0.35024934,0
626,0.356516,0.049344,0.007984,0.375476679,0.079317478
627,0.260286,0.015955,0.001135,0.22851276,0.013347298
628,0.193834,0.107256,0.010781,0.396890584,0.010539589
629,0.270353,0.141136,0.003893,0.265473746,0.018562312
630,0.248764,0.072641,0.006215,0.253446759,0.020999814
631,0.260469,0.06725,0.007426,0.299794661,0.031843983
632,0.186925,0.169466,0.015403,0.229979466,0.075677845
633,0.299977,0.039483,0.022755,0.121443238,0.035563198
634,0.253979,0.059695,0.017848,0.17512467,0.049912434
635,0.217931,0.148819,0.008029,0.423291288,0.019195695
636,0.343418,0.014826,0.000763,0.249926665,0.032652789
637,0.234301,0.102666,0.002261,0.393663831,0.030299535
638,0.27925,0.08281,0.010089,0.126430038,0.002057314
639,0.235899,0.098188,0.007949,0.224992666,0.007494475
640,0.266816,0.090596,0.013536,0.28688765,0.032567091
641,0.248698,0.086848,0.008175,0.37811675,0.035077129
642,0.294365,0.0611,0.01022,0.381636844,0.02043962
643,0.236254,0.0562,0.044021,0.429158111,0.033942071
644,0.250655,0.09784,0.006014,0.37811675,0
645,0.197534,0.120009,0.015812,0.364036374,0.029690867
646,0.115197,0.17699,0.005749,0.419184512,0
647,0.295224,0.043288,0.000298,0.290407744,0.050962509
648,0.309271,0.032184,0.001338,0.274860663,0.015126256
649,0.25386,0.156652,0.010083,0.285714286,0.031978238
650,0.235866,0.138306,0.010629,0.304194779,0
651,0.234965,0.089381,0.002995,0.429158111,0.017938425
652,0.242692,0.097836,0.001455,0.389850396,0.032189685
653,0.226246,0.07457,0.004901,0.321795248,0.018395404
654,0.281192,0.056116,0.006299,0.314168378,0.023314856
655,0.266196,0.033736,0.008939,0.099149311,0.002563418
656,0.212799,0.083025,0.02537,0.191258434,0.009080741
657,0.349844,0.060887,0.00964,0.202405397,0.049449924
658,0.293324,0.036824,0.003711,0.219419185,0.009561455
659,0.259583,0.104082,0.008009,0.244353183,0.058634441
660,0.257083,0.091363,0.012334,0.163097683,0.088724484
661,0.332443,0.07507,0.007466,0.194191845,0.011560095
662,0.276171,0.074136,0.01423,0.229979466,0.0249736
663,0.284797,0.141499,0.010266,0.277500733,0.029502759
664,0.336623,0.069167,0.000576,0.272513934,0
665,0.169278,0.091474,0,0.204165444,0.046560343
666,0.228362,0.113946,0.013517,0.161337636,0.032607302
667,0.24229,0.101472,0.016546,0.180698152,0.028261706
668,0.226997,0.155863,0.018369,0.178351423,0.006045751
669,0.232034,0.174569,0.029821,0.207392197,0.010293492
670,0.192291,0.237269,0.011817,0.05074802,0
671,0.21022,0.24356,0.016492,0.023467292,0
672,0.414783,0.010307,0.000208,0.188911704,0.023854059
673,0.349891,0.06859,0.00005,0.203285421,0.069449331
674,0.163837,0.189142,0.034523,0.10413611,0.00539473
675,0.147949,0.167021,0.034511,0.265180405,0.003567902
676,0.154405,0.199162,0.02711,0.133763567,0.005600273
677,0.19612,0.163426,0.020301,0.044001173,0.004163677
678,0.141264,0.170114,0.005377,0.073041948,0
679,0.235323,0.091695,0.000195,0.06600176,0
680,0.231628,0.09681,0.006923,0.203578762,0
681,0.152326,0.166475,0.034071,0.188911704,0.001079303
682,0.124295,0.194909,0.012608,0.107656204,0
683,0.176389,0.136181,0.027444,0.124083309,0.00060938
684,0.191877,0.136847,0.042483,0.186564975,0.019701229
685,0.25526,0.119224,0.014071,0.191258434,0.00765039
686,0.274407,0.07212,0.015798,0.04810795,0.012708467
687,0.273846,0.070009,0.018883,0.102082722,0.065388929
688,0.203111,0.147056,0.031188,0.174537988,0.008010552
689,0.325949,0.069984,0.004627,0.135816955,0.020353859
690,0.227987,0.120877,0.028704,0.067468466,0.00674298
691,0.212328,0.068666,0.06635,0.052508067,0.000531004
692,0.182134,0.171336,0.025963,0.048694632,0.002642533
693,0.195323,0.114423,0.030829,0.267527134,0.006717009
694,0.275551,0.222337,0.027866,0.061308302,0.023401202
695,0.234893,0.116222,0.022368,0.140217072,0.006800508
696,0.269222,0.087075,0.010808,0.264300381,0.004118555
697,0.091325,0.224993,0.055768,0.06336169,0.001449761
698,0.239402,0.132712,0.024863,0.111469639,0.011095673
699,0.129394,0.228181,0.050371,0.091815782,0.008382121
700,0.242553,0.138503,0.027056,0.076562042,0.003706092
701,0.128616,0.236709,0.03747,0.069228513,0.002973592
702,0.355446,0.058122,0.008646,0.146963919,0.010694264
703,0.272966,0.116451,0.013298,0.128483426,0.003976818
704,0.222256,0.164634,0.036379,0.084188912,0.002650308
705,0.328628,0.084773,0.02934,0.077735406,0
706,0.17501,0.209459,0.02814,0.065121737,0.001433958
707,0.125815,0.222229,0.03313,0.19800528,0.030201973
708,0.157324,0.224768,0.023032,0.333822235,0.011128188
709,0.160396,0.222301,0.000821,0.194191845,0.004916763
710,0.210155,0.194867,0.005424,0.254913464,0.003815989
711,0.137619,0.232724,0.018392,0.158990906,0.004392975
712,0.191163,0.204782,0.015054,0.216485773,0.000357151
713,0.24141,0.149723,0.006949,0.427691405,0.021985621
714,0.194129,0.165122,0.004473,0.317688472,0.006563442
715,0.141365,0.162612,0.02283,0.343795835,0
716,0.195389,0.196214,0.002991,0.354062775,0.019398017
717,0.203233,0.205407,0.003727,0.171604576,0.008604171
718,0.183903,0.212496,0.000627,0.163684365,0.013324156
719,0.134281,0.214047,0.00696,0.204458786,0.001065994
720,0.338325,0.127703,0.005734,0.369316515,0.040360335
721,0.218048,0.09977,0.000034,0.389263714,0.022748177
722,0.236761,0.188878,0.01073,0.31974186,0.019477677
723,0.407387,0.096717,0.008287,0.444705192,0.062395514
724,0.24012,0.099608,0.016055,0.325315342,0.042980693
725,0.334776,0.088255,0.008754,0.330302141,0.032565212
726,0.237106,0.198755,0.045484,0.070695219,0.024487982
727,0.228391,0.118866,0.04634,0.282487533,0.00688304
728,0.186151,0.075902,0.112276,0.119976533,0.009287882
729,0.242742,0.046147,0.088058,0.215899091,0.00036276
730,0.198536,0.223033,0.012791,0.471399237,0.023644292
731,0.328093,0.142679,0.012288,0.388970373,0.022848392
732,0.223738,0.14078,0.006224,0.384863596,0.041569305
733,0.206989,0.203806,0.028623,0.194778527,0.004110496
734,0.223745,0.135354,0.023033,0.455852156,0.031395726
735,0.202052,0.149726,0.027226,0.217659138,0.002389308
736,0.209462,0.123803,0.027355,0.518040481,0.041343363
737,0.268633,0.108441,0.028306,0.375770021,0.009685296
738,0.361042,0.029713,0.003125,0.297741273,0.030830458
739,0.350329,0.088216,0.005275,0.350836022,0.028120594
740,0.289483,0.110388,0.024955,0.443825169,0.032066195
741,0.229822,0.102413,0.03694,0.495453212,0.013322019
742,0.346933,0.197007,0.005234,0.512173658,0.005317787
743,0.148773,0.174038,0.043215,0.26400704,0.001423705
744,0.156551,0.258458,0.020251,0.453212086,0
745,0.291604,0.148776,0.01315,0.493693165,0.021222822
746,0.324611,0.039364,0,0.544147844,0.074430366
747,0.252663,0.129493,0.012333,0.371076562,0.035149164
748,0.188866,0.16796,0.011599,0.490466412,0.210618782
749,0.293699,0.0832,0.004215,0.475212672,0.017139892
750,0.152792,0.13468,0.002425,0.400704019,0.012389001
751,0.232315,0.178833,0.025007,0.520093869,0.039121596
752,0.17883,0.152505,0.011591,0.359929598,0
753,0.256503,0.146863,0.00632,0.600469346,0
754,0.242824,0.122388,0.014243,0.364623057,0.005188785
755,0.253144,0.165206,0.009398,0.399823995,0.0084764
756,0.191008,0.177012,0.00064,0.42387797,0.049939546
757,0.284908,0.10323,0.019207,0.343502493,0.053826022
758,0.218303,0.165996,0.000072,0.400117336,0
759,0.229405,0.197112,0.010163,0.386623643,0.042622162
760,0.323109,0.076784,0.003232,0.568788501,0.027694594
761,0.251014,0.141287,0.001558,0.494279847,0.017839099
762,0.254066,0.103315,0.003394,0.298327955,0.006660106
763,0.104024,0.234236,0.000891,0.251686712,0.006399964
764,0.302655,0.144847,0.002216,0.509240246,0.04023722
765,0.264558,0.13098,0.010393,0.445878557,0.031141103
766,0.181292,0.163336,0.001422,0.536814315,0.01056429
767,0.304639,0.112574,0.004279,0.478439425,0
768,0.220187,0.122509,0.007329,0.415957759,0.005781398
769,0.285135,0.07865,0.006786,0.474332649,0
770,0.285487,0.123322,0.011767,0.633910238,0.042033103
771,0.166233,0.167918,0.006748,0.586682312,0.027684655
772,0.107361,0.16586,0.00042,0.398650631,0.021922071
773,0.234865,0.141856,0.006091,0.577882077,0.014560426
774,0.273746,0.135988,0.014762,0.391610443,0.007790333
775,0.293486,0.091333,0.017659,0.489586389,0.026192115
776,0.230758,0.142492,0.027773,0.457905544,0.003114789
777,0.337896,0.102512,0.006471,0.426224699,0.011309349
778,0.379625,0.083735,0.021791,0.243473159,0.012415744
779,0.305422,0.046731,0.021139,0.620416544,0.009905236
780,0.244707,0.116063,0.016028,0.701085362,0.030942935
781,0.317057,0.193391,0.00634,0.583162218,0.031830589
782,0.239323,0.13433,0.012199,0.570255207,0.008279838
783,0.307424,0.143634,0.016886,0.5787621,0.046664992
784,0.267941,0.182542,0.007857,0.532120857,0.048093435
785,0.289157,0.144321,0.012214,0.609562922,0.023089637
786,0.272611,0.157828,0.016006,0.65473746,0.05044321
787,0.222221,0.205035,0.013591,0.635670285,0
788,0.282157,0.150577,0.010521,0.584042241,0.051604989
789,0.323432,0.079069,0.008633,0.589322382,0.010447629
790,0.264134,0.15915,0.005187,0.550601349,0
791,0.384647,0.045301,0.008525,0.489293048,0.030536828
792,0.247929,0.1492,0.012183,0.439718392,0.008377939
793,0.336337,0.154577,0.00307,0.435904957,0.020105257
794,0.328938,0.09944,0.011684,0.628043414,0.020176727
795,0.24867,0.133338,0.001393,0.432384864,0.005442715
796,0.263126,0.151362,0.000009,0.58110883,0
797,0.181048,0.21002,0.008897,0.430918158,0.008535584
798,0.236766,0.14431,0.002613,0.481079495,0.024279152
799,0.236764,0.144328,0.013721,0.643590496,0
800,0.297439,0.075652,0.000184,0.443825169,0.020879993
801,0.32101,0.081142,0.000021,0.523907304,0.016850708
802,0.324856,0.077229,0.008994,0.447931945,0.023985322
803,0.277688,0.156586,0.01231,0.491933118,0.007393276
804,0.278728,0.118385,0.009456,0.496919918,0.017482748
805,0.279318,0.091976,0.033441,0.446171898,0.004807147
806,0.291507,0.111792,0.010387,0.361689645,0
807,0.26741,0.119861,0.006134,0.386623643,0.015045174
808,0.137607,0.222573,0.005556,0.315048401,0.003225731
809,0.206581,0.176995,0.029003,0.392490466,0.010067111
810,0.19469,0.197538,0.002172,0.28160751,0.007391299
811,0.255671,0.136265,0.002226,0.21824582,0.023936399
812,0.26086,0.132678,0.007631,0.325902024,0.008739094
813,0.222724,0.15737,0.010185,0.154590789,0.005617037
814,0.369961,0.079807,0.000877,0.384570255,0.047789906
815,0.384948,0.041324,0.001102,0.328542094,0.038393009
816,0.281338,0.103113,0.018297,0.448811968,0.010612602
817,0.407541,0.055608,0.020033,0.401584042,0.008951251
818,0.279355,0.044975,0.060276,0.539161044,0.055612108
819,0.241703,0.139979,0.024187,0.344969199,0.012178583
820,0.224523,0.130542,0.031597,0.341742446,0.001904883
821,0.30525,0.057394,0.036204,0.510706952,0.044063369
822,0.252287,0.092826,0.040674,0.490173071,0.045399354
823,0.184746,0.142088,0.038155,0.192431798,0.000384611
824,0.208806,0.113719,0.003468,0.356116163,0.017116853
825,0.195693,0.188267,0.01103,0.419771194,0.014958867
826,0.270004,0.134746,0.017061,0.365209739,0.001381491
827,0.204024,0.163802,0.037943,0.554121443,0.002809543
828,0.14648,0.117308,0.058904,0.443825169,0.03768546
829,0.236141,0.16393,0.015004,0.419771194,0.025283852
830,0.23711,0.155776,0.009441,0.293634497,0.009887734
831,0.211669,0.153142,0.029416,0.40363743,0
832,0.244118,0.222377,0.008895,0.597829275,0
833,0.235331,0.188371,0.017626,0.369609856,0.008578909
834,0.134169,0.227709,0.012154,0.25638017,0.013032675
835,0.118296,0.375982,0.00831,0.049281314,0.032882848
836,0.235089,0.127451,0.02615,0.400117336,0.006775722
837,0.248426,0.191797,0.004148,0.308888237,0.002157667
838,0.112282,0.253291,0.047992,0.46201232,0.010123166
839,0.266422,0.131312,0.013682,0.405397477,0.009401632
840,0.500522,0.059784,0.01246,0.416544441,0
841,0.185766,0.164632,0.02022,0.44675858,0
842,0.04702,0.417085,0.001315,0.038721033,0.121446817
843,0.218008,0.149978,0.040828,0.422997947,0.008118164
